(written by ASE)

54 atoms
1 atom types

0.0      8.6400000000000006  xlo xhi
0.0      8.6400000000000006  ylo yhi
0.0      8.6400000000000006  zlo zhi

Masses

1 1.0080

Atoms # full

     1   0   1   0.0                       0                       0                       0
     2   0   1   0.0      1.4399999999999999      1.4399999999999999      1.4399999999999999
     3   0   1   0.0                       0                       0      2.8799999999999999
     4   0   1   0.0      1.4399999999999999      1.4399999999999999      4.3199999999999994
     5   0   1   0.0                       0                       0      5.7599999999999998
     6   0   1   0.0      1.4399999999999999      1.4399999999999999      7.1999999999999993
     7   0   1   0.0                       0      2.8799999999999999                       0
     8   0   1   0.0      1.4399999999999999      4.3199999999999994      1.4399999999999999
     9   0   1   0.0                       0      2.8799999999999999      2.8799999999999999
    10   0   1   0.0      1.4399999999999999      4.3199999999999994      4.3199999999999994
    11   0   1   0.0                       0      2.8799999999999999      5.7599999999999998
    12   0   1   0.0      1.4399999999999999      4.3199999999999994      7.1999999999999993
    13   0   1   0.0                       0      5.7599999999999998                       0
    14   0   1   0.0      1.4399999999999999      7.1999999999999993      1.4399999999999999
    15   0   1   0.0                       0      5.7599999999999998      2.8799999999999999
    16   0   1   0.0      1.4399999999999999      7.1999999999999993      4.3199999999999994
    17   0   1   0.0                       0      5.7599999999999998      5.7599999999999998
    18   0   1   0.0      1.4399999999999999      7.1999999999999993      7.1999999999999993
    19   0   1   0.0      2.8799999999999999                       0                       0
    20   0   1   0.0      4.3199999999999994      1.4399999999999999      1.4399999999999999
    21   0   1   0.0      2.8799999999999999                       0      2.8799999999999999
    22   0   1   0.0      4.3199999999999994      1.4399999999999999      4.3199999999999994
    23   0   1   0.0      2.8799999999999999                       0      5.7599999999999998
    24   0   1   0.0      4.3199999999999994      1.4399999999999999      7.1999999999999993
    25   0   1   0.0      2.8799999999999999      2.8799999999999999                       0
    26   0   1   0.0      4.3199999999999994      4.3199999999999994      1.4399999999999999
    27   0   1   0.0      2.8799999999999999      2.8799999999999999      2.8799999999999999
    28   0   1   0.0      4.3199999999999994      4.3199999999999994      4.3199999999999994
    29   0   1   0.0      2.8799999999999999      2.8799999999999999      5.7599999999999998
    30   0   1   0.0      4.3199999999999994      4.3199999999999994      7.1999999999999993
    31   0   1   0.0      2.8799999999999999      5.7599999999999998                       0
    32   0   1   0.0      4.3199999999999994      7.1999999999999993      1.4399999999999999
    33   0   1   0.0      2.8799999999999999      5.7599999999999998      2.8799999999999999
    34   0   1   0.0      4.3199999999999994      7.1999999999999993      4.3199999999999994
    35   0   1   0.0      2.8799999999999999      5.7599999999999998      5.7599999999999998
    36   0   1   0.0      4.3199999999999994      7.1999999999999993      7.1999999999999993
    37   0   1   0.0      5.7599999999999998                       0                       0
    38   0   1   0.0      7.1999999999999993      1.4399999999999999      1.4399999999999999
    39   0   1   0.0      5.7599999999999998                       0      2.8799999999999999
    40   0   1   0.0      7.1999999999999993      1.4399999999999999      4.3199999999999994
    41   0   1   0.0      5.7599999999999998                       0      5.7599999999999998
    42   0   1   0.0      7.1999999999999993      1.4399999999999999      7.1999999999999993
    43   0   1   0.0      5.7599999999999998      2.8799999999999999                       0
    44   0   1   0.0      7.1999999999999993      4.3199999999999994      1.4399999999999999
    45   0   1   0.0      5.7599999999999998      2.8799999999999999      2.8799999999999999
    46   0   1   0.0      7.1999999999999993      4.3199999999999994      4.3199999999999994
    47   0   1   0.0      5.7599999999999998      2.8799999999999999      5.7599999999999998
    48   0   1   0.0      7.1999999999999993      4.3199999999999994      7.1999999999999993
    49   0   1   0.0      5.7599999999999998      5.7599999999999998                       0
    50   0   1   0.0      7.1999999999999993      7.1999999999999993      1.4399999999999999
    51   0   1   0.0      5.7599999999999998      5.7599999999999998      2.8799999999999999
    52   0   1   0.0      7.1999999999999993      7.1999999999999993      4.3199999999999994
    53   0   1   0.0      5.7599999999999998      5.7599999999999998      5.7599999999999998
    54   0   1   0.0      7.1999999999999993      7.1999999999999993      7.1999999999999993
